stk_code:GTH                 ,exchange_type:P ,money_type:  ,hs_price: 0.77               ,em_price: 0.7706             
stk_code:GRAY                ,exchange_type:P ,money_type:  ,hs_price: 0.93               ,em_price: 0.9310             
stk_code:GLYC                ,exchange_type:P ,money_type:  ,hs_price: 0.57               ,em_price: 0.5666             
stk_code:GLL                 ,exchange_type:P ,money_type:  ,hs_price: 38.96              ,em_price: 38.9579            
stk_code:GLDG                ,exchange_type:P ,money_type:  ,hs_price: 0.76               ,em_price: 0.7612             
stk_code:GHSI                ,exchange_type:P ,money_type:  ,hs_price: 0.14               ,em_price: 0.1392             
stk_code:GFAI                ,exchange_type:P ,money_type:  ,hs_price: 0.24               ,em_price: 0.2374             
stk_code:GENE                ,exchange_type:P ,money_type:  ,hs_price: 1.25               ,em_price: 1.2450             
stk_code:GEHI                ,exchange_type:P ,money_type:  ,hs_price: 0.57               ,em_price: 0.5651             
stk_code:GBS                 ,exchange_type:P ,money_type:  ,hs_price: 0.4                ,em_price: 0.4014             
stk_code:G027258             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:FXP                 ,exchange_type:P ,money_type:  ,hs_price: 49.65              ,em_price: 49.6450            
stk_code:FTFT                ,exchange_type:P ,money_type:  ,hs_price: 0.48               ,em_price: 0.4798             
stk_code:FSRD                ,exchange_type:P ,money_type:  ,hs_price: 0.39               ,em_price: 0.3946             
stk_code:FPAY                ,exchange_type:P ,money_type:  ,hs_price: 1.85               ,em_price: 1.8450             
stk_code:FOA WS              ,exchange_type:P ,money_type:  ,hs_price: 0.13               ,em_price: 0.1340             
stk_code:FFIEW               ,exchange_type:P ,money_type:  ,hs_price: 0.16               ,em_price: 0.1625             
stk_code:FBZ                 ,exchange_type:P ,money_type:  ,hs_price: 9.97               ,em_price: 9.9662             
stk_code:FBIO                ,exchange_type:P ,money_type:  ,hs_price: 0.77               ,em_price: 0.7662             
stk_code:FAMI                ,exchange_type:P ,money_type:  ,hs_price: 0.57               ,em_price: 0.5745             
stk_code:F040218             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:F040207             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:EXN                 ,exchange_type:P ,money_type:  ,hs_price: 0.32               ,em_price: 0.3172             
stk_code:EUCRW               ,exchange_type:P ,money_type:  ,hs_price: 0.03               ,em_price: 0.0329             
stk_code:ESSCW               ,exchange_type:P ,money_type:  ,hs_price: 0.08               ,em_price: 0.0790             
stk_code:ESNC                ,exchange_type:P ,money_type:  ,hs_price: 0.0001             ,em_price: 0.0000             
stk_code:EQOS                ,exchange_type:P ,money_type:  ,hs_price: 0.39               ,em_price: 0.3901             
stk_code:ENTXW               ,exchange_type:P ,money_type:  ,hs_price: 0.07               ,em_price: 0.0736             
stk_code:ENSC                ,exchange_type:P ,money_type:  ,hs_price: 0.25               ,em_price: 0.2538             
stk_code:EM                  ,exchange_type:P ,money_type:  ,hs_price: 0.68               ,em_price: 0.6775             
stk_code:ELYS                ,exchange_type:P ,money_type:  ,hs_price: 0.47               ,em_price: 0.4650             
stk_code:ELOX                ,exchange_type:P ,money_type:  ,hs_price: 0.17               ,em_price: 0.1657             
stk_code:EJH                 ,exchange_type:P ,money_type:  ,hs_price: 0.1                ,em_price: 0.0971             
stk_code:EFTR                ,exchange_type:P ,money_type:  ,hs_price: 0.56               ,em_price: 0.5641             
stk_code:EFOI                ,exchange_type:P ,money_type:  ,hs_price: 0.53               ,em_price: 0.5302             
stk_code:ECOR                ,exchange_type:P ,money_type:  ,hs_price: 0.44               ,em_price: 0.4405             
stk_code:EBON                ,exchange_type:P ,money_type:  ,hs_price: 0.37               ,em_price: 0.3709             
stk_code:E031057             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:DXF                 ,exchange_type:P ,money_type:  ,hs_price: 0.31               ,em_price: 0.3131             
stk_code:DTEA                ,exchange_type:P ,money_type:  ,hs_price: 0.68               ,em_price: 0.6803             
stk_code:DSS                 ,exchange_type:P ,money_type:  ,hs_price: 0.27               ,em_price: 0.2651             
stk_code:DS                  ,exchange_type:P ,money_type:  ,hs_price: 0.66               ,em_price: 0.6588             
stk_code:DRRX                ,exchange_type:P ,money_type:  ,hs_price: 0.56               ,em_price: 0.5645             
stk_code:DODRW               ,exchange_type:P ,money_type:  ,hs_price: 1.12               ,em_price: 1.2400             
stk_code:DNK                 ,exchange_type:P ,money_type:  ,hs_price: 2.37               ,em_price: 0.0000             
stk_code:DNAWS               ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:DGP                 ,exchange_type:P ,money_type:  ,hs_price: 30.26              ,em_price: 30.2574            
stk_code:DGLY                ,exchange_type:P ,money_type:  ,hs_price: 0.47               ,em_price: 0.4662             
stk_code:DFFN                ,exchange_type:P ,money_type:  ,hs_price: 5.46               ,em_price: 5.4550             
stk_code:DBV                 ,exchange_type:P ,money_type:  ,hs_price: 26.34              ,em_price: 26.3398            
stk_code:DBGI                ,exchange_type:P ,money_type:  ,hs_price: 0.09               ,em_price: 0.0920             
stk_code:DAVE                ,exchange_type:P ,money_type:  ,hs_price: 0.44               ,em_price: 0.4354             
stk_code:DATS                ,exchange_type:P ,money_type:  ,hs_price: 0.66               ,em_price: 0.6605             
stk_code:D050964             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:CYTO                ,exchange_type:P ,money_type:  ,hs_price: 0.27               ,em_price: 0.2693             
stk_code:CXDC                ,exchange_type:P ,money_type:  ,hs_price: 0.0022             ,em_price: 0.0026             
stk_code:CTIB                ,exchange_type:P ,money_type:  ,hs_price: 0.7                ,em_price: 0.7003             
stk_code:CRXTQ               ,exchange_type:P ,money_type:  ,hs_price: 0.0298             ,em_price: 0.0990             
stk_code:CRTD                ,exchange_type:P ,money_type:  ,hs_price: 0.2                ,em_price: 0.1950             
stk_code:CRIS                ,exchange_type:P ,money_type:  ,hs_price: 0.7                ,em_price: 0.7003             
stk_code:CREX                ,exchange_type:P ,money_type:  ,hs_price: 0.6                ,em_price: 0.5950             
stk_code:CRBP                ,exchange_type:P ,money_type:  ,hs_price: 0.16               ,em_price: 0.1561             
stk_code:COCP                ,exchange_type:P ,money_type:  ,hs_price: 0.28               ,em_price: 0.2802             
stk_code:CO                  ,exchange_type:P ,money_type:  ,hs_price: 2.99               ,em_price: 2.9876             
stk_code:CNSP                ,exchange_type:P ,money_type:  ,hs_price: 0.19               ,em_price: 0.1901             
stk_code:CNET                ,exchange_type:P ,money_type:  ,hs_price: 0.97               ,em_price: 0.9693             
stk_code:CLVR                ,exchange_type:P ,money_type:  ,hs_price: 0.61               ,em_price: 0.6135             
stk_code:CLRB                ,exchange_type:P ,money_type:  ,hs_price: 3.68               ,em_price: 3.6806             
stk_code:CLPS                ,exchange_type:P ,money_type:  ,hs_price: 1.42               ,em_price: 1.4199             
stk_code:CLEU                ,exchange_type:P ,money_type:  ,hs_price: 0.87               ,em_price: 0.8699             
stk_code:CIH                 ,exchange_type:P ,money_type:  ,hs_price: 0.93               ,em_price: 0.9251             
stk_code:CIDM                ,exchange_type:P ,money_type:  ,hs_price: 0.44               ,em_price: 0.4399             
stk_code:CHNR                ,exchange_type:P ,money_type:  ,hs_price: 0.55               ,em_price: 0.5497             
stk_code:CHEK                ,exchange_type:P ,money_type:  ,hs_price: 0.29               ,em_price: 0.2855             
stk_code:CFRX                ,exchange_type:P ,money_type:  ,hs_price: 0.18               ,em_price: 0.1755             
stk_code:CFMS                ,exchange_type:P ,money_type:  ,hs_price: 0.2                ,em_price: 0.1980             
stk_code:CETX                ,exchange_type:P ,money_type:  ,hs_price: 0.24               ,em_price: 0.2350             
stk_code:CEMI                ,exchange_type:P ,money_type:  ,hs_price: 0.37               ,em_price: 0.3650             
stk_code:CEI                 ,exchange_type:P ,money_type:  ,hs_price: 0.19               ,em_price: 0.1875             
stk_code:CCNC                ,exchange_type:P ,money_type:  ,hs_price: 0.15               ,em_price: 0.1514             
stk_code:CBRI                ,exchange_type:P ,money_type:  ,hs_price: 0.0001             ,em_price: 0.0000             
stk_code:CBIO                ,exchange_type:P ,money_type:  ,hs_price: 0.48               ,em_price: 0.4835             
stk_code:CANF                ,exchange_type:P ,money_type:  ,hs_price: 0.75               ,em_price: 0.7530             
stk_code:CAF                 ,exchange_type:P ,money_type:  ,hs_price: 13.72              ,em_price: 13.7152            
stk_code:C108772             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:C104620             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:C104619             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:C088093             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:C088092             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:C088007             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:BYSI                ,exchange_type:P ,money_type:  ,hs_price: 0.97               ,em_price: 0.9749             
stk_code:BXRX                ,exchange_type:P ,money_type:  ,hs_price: 0.26               ,em_price: 0.2550             
stk_code:BVXV                ,exchange_type:P ,money_type:  ,hs_price: 0.85               ,em_price: 0.8472             
stk_code:BTX                 ,exchange_type:P ,money_type:  ,hs_price: 0.23               ,em_price: 0.2289             
stk_code:BTOG                ,exchange_type:P ,money_type:  ,hs_price: 0.37               ,em_price: 0.3660             
stk_code:BTCM                ,exchange_type:P ,money_type:  ,hs_price: 0.29               ,em_price: 0.2902             
stk_code:BTB                 ,exchange_type:P ,money_type:  ,hs_price: 0.13               ,em_price: 0.1349             
stk_code:BSPM                ,exchange_type:P ,money_type:  ,hs_price: 0.01               ,em_price: 0.0000             
stk_code:BRQS                ,exchange_type:P ,money_type:  ,hs_price: 0.65               ,em_price: 0.6460             
stk_code:BRLIW               ,exchange_type:P ,money_type:  ,hs_price: 0.02               ,em_price: 0.0249             
stk_code:BPTS                ,exchange_type:P ,money_type:  ,hs_price: 0.58               ,em_price: 0.5807             
stk_code:BOXD                ,exchange_type:P ,money_type:  ,hs_price: 0.98               ,em_price: 0.9778             
stk_code:BNTC                ,exchange_type:P ,money_type:  ,hs_price: 0.32               ,em_price: 0.3187             
stk_code:BLRX                ,exchange_type:P ,money_type:  ,hs_price: 0.89               ,em_price: 0.8948             
stk_code:BLBX                ,exchange_type:P ,money_type:  ,hs_price: 0.77               ,em_price: 0.7710             
stk_code:BIQIF               ,exchange_type:P ,money_type:  ,hs_price: 0.0001             ,em_price: 0.0000             
stk_code:BIOR                ,exchange_type:P ,money_type:  ,hs_price: 0.5                ,em_price: 0.4998             
stk_code:BIMI                ,exchange_type:P ,money_type:  ,hs_price: 0.29               ,em_price: 0.2942             
stk_code:BHSEW               ,exchange_type:P ,money_type:  ,hs_price: 0.04               ,em_price: 0.0391             
stk_code:BFRI                ,exchange_type:P ,money_type:  ,hs_price: 0.88               ,em_price: 0.8764             
stk_code:BEST                ,exchange_type:P ,money_type:  ,hs_price: 0.7                ,em_price: 0.6951             
stk_code:BASXQ               ,exchange_type:P ,money_type:  ,hs_price: 0.01               ,em_price: 0.0000             
stk_code:BAOS                ,exchange_type:P ,money_type:  ,hs_price: 0.92               ,em_price: 0.9155             
stk_code:BACK                ,exchange_type:P ,money_type:  ,hs_price: 0.38               ,em_price: 0.3840             
stk_code:B070688             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:B070687             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:B070686             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:AYRO                ,exchange_type:P ,money_type:  ,hs_price: 0.64               ,em_price: 0.6350             
stk_code:AYLA                ,exchange_type:P ,money_type:  ,hs_price: 0.93               ,em_price: 0.9294             
stk_code:AWH                 ,exchange_type:P ,money_type:  ,hs_price: 0.39               ,em_price: 0.3875             
stk_code:AVGR                ,exchange_type:P ,money_type:  ,hs_price: 1.2                ,em_price: 1.1950             
stk_code:AUST                ,exchange_type:P ,money_type:  ,hs_price: 0.88               ,em_price: 0.8798             
stk_code:AUMN                ,exchange_type:P ,money_type:  ,hs_price: 0.23               ,em_price: 0.2331             
stk_code:ATOS                ,exchange_type:P ,money_type:  ,hs_price: 0.82               ,em_price: 0.8240             
stk_code:ATNX                ,exchange_type:P ,money_type:  ,hs_price: 0.27               ,em_price: 0.2650             
stk_code:ATNF                ,exchange_type:P ,money_type:  ,hs_price: 0.7                ,em_price: 0.7016             
stk_code:ATHE                ,exchange_type:P ,money_type:  ,hs_price: 0.45               ,em_price: 0.4522             
stk_code:ASXC                ,exchange_type:P ,money_type:  ,hs_price: 0.42               ,em_price: 0.4150             
stk_code:ASTR                ,exchange_type:P ,money_type:  ,hs_price: 0.62               ,em_price: 0.6214             
stk_code:ASTC                ,exchange_type:P ,money_type:  ,hs_price: 0.45               ,em_price: 0.4535             
stk_code:ASPU                ,exchange_type:P ,money_type:  ,hs_price: 0.33               ,em_price: 0.3298             
stk_code:ASNS                ,exchange_type:P ,money_type:  ,hs_price: 0.85               ,em_price: 0.8523             
stk_code:ASM                 ,exchange_type:P ,money_type:  ,hs_price: 0.5                ,em_price: 0.4997             
stk_code:AQMS                ,exchange_type:P ,money_type:  ,hs_price: 0.8                ,em_price: 0.8001             
stk_code:AQB                 ,exchange_type:P ,money_type:  ,hs_price: 0.73               ,em_price: 0.7280             
stk_code:APTX                ,exchange_type:P ,money_type:  ,hs_price: 0.39               ,em_price: 0.3910             
stk_code:APRE                ,exchange_type:P ,money_type:  ,hs_price: 0.66               ,em_price: 0.6646             
stk_code:ANY                 ,exchange_type:P ,money_type:  ,hs_price: 0.45               ,em_price: 0.4544             
stk_code:ANTE                ,exchange_type:P ,money_type:  ,hs_price: 0.69               ,em_price: 0.6940             
stk_code:ANPC                ,exchange_type:P ,money_type:  ,hs_price: 0.14               ,em_price: 0.1420             
stk_code:AMST                ,exchange_type:P ,money_type:  ,hs_price: 0.27               ,em_price: 0.2749             
stk_code:AMPE                ,exchange_type:P ,money_type:  ,hs_price: 0.06               ,em_price: 0.0640             
stk_code:AMBO                ,exchange_type:P ,money_type:  ,hs_price: 0.32               ,em_price: 0.3195             
stk_code:ALSAW               ,exchange_type:P ,money_type:  ,hs_price: 0.04               ,em_price: 0.0376             
stk_code:ALRN                ,exchange_type:P ,money_type:  ,hs_price: 0.19               ,em_price: 0.1925             
stk_code:AKTX                ,exchange_type:P ,money_type:  ,hs_price: 0.56               ,em_price: 0.5591             
stk_code:AKAN                ,exchange_type:P ,money_type:  ,hs_price: 0.51               ,em_price: 0.5130             
stk_code:AIHS                ,exchange_type:P ,money_type:  ,hs_price: 0.84               ,em_price: 0.8350             
stk_code:AIH                 ,exchange_type:P ,money_type:  ,hs_price: 1.69               ,em_price: 1.6850             
stk_code:AIEQ                ,exchange_type:P ,money_type:  ,hs_price: 28.88              ,em_price: 28.8836            
stk_code:AHG                 ,exchange_type:P ,money_type:  ,hs_price: 0.81               ,em_price: 0.8098             
stk_code:AGTC                ,exchange_type:P ,money_type:  ,hs_price: 0.3                ,em_price: 0.3018             
stk_code:AGRX                ,exchange_type:P ,money_type:  ,hs_price: 0.28               ,em_price: 0.2845             
stk_code:AGMH                ,exchange_type:P ,money_type:  ,hs_price: 1.6                ,em_price: 1.6008             
stk_code:AGLE                ,exchange_type:P ,money_type:  ,hs_price: 0.46               ,em_price: 0.4604             
stk_code:AGFY                ,exchange_type:P ,money_type:  ,hs_price: 0.38               ,em_price: 0.3820             
stk_code:AGE                 ,exchange_type:P ,money_type:  ,hs_price: 0.57               ,em_price: 0.5705             
stk_code:AGBAR               ,exchange_type:P ,money_type:  ,hs_price: 0.13               ,em_price: 0.1254             
stk_code:AEMD                ,exchange_type:P ,money_type:  ,hs_price: 0.64               ,em_price: 0.6350             
stk_code:AEI                 ,exchange_type:P ,money_type:  ,hs_price: 0.19               ,em_price: 0.1884             
stk_code:AEHL                ,exchange_type:P ,money_type:  ,hs_price: 0.93               ,em_price: 0.9320             
stk_code:ADXS                ,exchange_type:P ,money_type:  ,hs_price: 2.08               ,em_price: 0.0887             
stk_code:ADVM                ,exchange_type:P ,money_type:  ,hs_price: 0.88               ,em_price: 0.8806             
stk_code:ADMP                ,exchange_type:P ,money_type:  ,hs_price: 0.26               ,em_price: 0.2559             
stk_code:ADIL                ,exchange_type:P ,money_type:  ,hs_price: 0.39               ,em_price: 0.3881             
stk_code:ACST                ,exchange_type:P ,money_type:  ,hs_price: 0.59               ,em_price: 0.5877             
stk_code:ACRX                ,exchange_type:P ,money_type:  ,hs_price: 0.21               ,em_price: 0.2144             
stk_code:ACOR                ,exchange_type:P ,money_type:  ,hs_price: 0.29               ,em_price: 0.2910             
stk_code:ACHL                ,exchange_type:P ,money_type:  ,hs_price: 2.7                ,em_price: 2.6950             
stk_code:A054925             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:A053559             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:A052630             ,exchange_type:P ,money_type:1 ,hs_price:0                   ,em_price:                    
stk_code:729                 ,exchange_type:K ,money_type:  ,hs_price: 0.19               ,em_price: 0.000              
stk_code:45912               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45907               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45906               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45905               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45903               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45902               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45901               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:45900               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44962               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44394               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44393               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44392               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44390               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44380               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44378               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44374               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44371               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44370               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44367               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44354               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44348               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44296               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44295               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44293               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44289               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44288               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44284               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44282               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44281               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44280               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44273               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44267               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44265               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44264               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44262               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44259               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44258               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44257               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44256               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44254               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44253               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44252               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44251               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44246               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44244               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44239               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44231               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44228               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44225               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44223               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44212               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44209               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44208               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44203               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44198               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44197               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44194               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44190               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44176               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44175               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44174               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44169               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44167               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44166               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44165               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44162               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44161               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44160               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44159               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44156               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44154               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44152               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44151               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44148               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44147               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44142               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44141               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44140               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44138               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44137               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44136               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44135               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44128               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44127               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44126               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44125               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44124               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44119               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44118               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44117               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44111               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44104               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44103               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44101               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44041               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
stk_code:44012               ,exchange_type:K ,money_type:2 ,hs_price:0                   ,em_price:                    
